business_id,name,address,city,stars,review_count,category_type
01JF2gJiPKa9MazZUiNtlQ,"""Restaurant Little Mexico""","""24 Woodstream Blvd""",Woodbridge,4.0,3,Restaurants
KSIGq7FtrwsJ5IBmyGEUKA,"""Burger King""","""15027 Detroit Ave""",Lakewood,3.0,4,Restaurants
M3tvxyxkgSuZD3vVjlKW-Q,"""El Caprichoso""","""9444 N 19th Ave""",Phoenix,5.0,24,Restaurants
N9YyuTEBnWM1Day_Yuu97g,"""Paris Crêpes""","""1333 Rue Sainte-Catherine O""",Montréal,3.0,108,Restaurants
rLyJUCwMM1POt7RnFnSASg,"""Stoke Charlotte""","""100 West Trade Street""",Charlotte,4.0,110,Restaurants
Yiz7HJDqLeUfXNfZ_OCq0g,"""Old Dixie's""","""13516 N 59th Dr""",Glendale,5.0,5,Restaurants
7Rp2yHgW0JR3OrSWNdISKw,"""Popular Pot Inc / Zhuang Yuan Bbq Bar""","""369 Spadina Avenue""",Toronto,4.0,9,Restaurants
bQPMEI9yMakI4GD2jVS9jw,"""Burger 21""","""14825 Ballantyne Village Way, Ste 160""",Charlotte,4.0,168,Restaurants
UVv_gn6YgJ8Oy7WqY4-PnQ,"""Baravin""","""1735 Rue Saint Denis""",Montréal,4.0,4,Restaurants
Qu5i1j1w1V4lhM9qA-VnpA,"""No1 Grange Road""","""1 Grange Road""",Edinburgh,3.5,10,Restaurants
7QlInB8xw9rLL85yFRq9gg,"""Kenkou Sushi Bar""","""1549 Steeles Avenue  E""",Toronto,3.5,52,Restaurants
--FBCX-N37CMYDfs790Bnw,"""The Bar At Bermuda & St. Rose""","""11624 Bermuda Rd""",Henderson,3.5,108,Restaurants
bjSC_jbrypke0l-bXXBmwQ,"""Vic & Anthony's Steakhouse""","""129 E Fremont St""",Las Vegas,4.5,600,Restaurants
atFz8sqG_9ZxRa475tYhIA,"""Del Taco""","""7930 W Bell Rd""",Glendale,1.5,3,Restaurants
P3A-B33XWZXAErMstS7CEA,"""Green Cafe""","""8989 De L'acadie Boulevard""",Montréal,2.5,5,Restaurants
muD5-YKII_qOTRpbRWuOHA,"""PT's""","""4825 W Flamingo Ave, Ste 3""",Las Vegas,3.5,25,Restaurants
GqH0U0E3Te5pUUjyiIzNBQ,"""Hungry Howie's Pizza""","""1444 E Main""",Kent,2.5,5,Restaurants
pif8Io-Jn2veckVGzkEyJw,"""Pizza Hut""","""6370 W. Flamingo Road, #17C""",Las Vegas,2.0,33,Restaurants
YLPNG_JzasQN_UqUb3a2fg,"""Frankie & Benny's""","""The Omni Centre, 28 Greenside Row""",Edinburgh,2.0,10,Restaurants
5cWPgytHCuPq0poBz7r5sw,"""Jb's Pizza Place""","""2513 Transport St""",Pittsburgh,3.0,4,Restaurants
cNhg02JDqlEbCF4EsXHrPQ,"""Lone Star Texas Grill""","""18277 Yonge Street""",East Gwillimbury,3.5,19,Restaurants
Gda4SfsyvOKC0cZkXEjTzg,"""Chinese Gourmet Buffet""","""5301 W Indian School Rd""",Phoenix,2.0,4,Restaurants
rca1HN4qRsZfmpxmlFWNDQ,"""Hong Kong Express""","""668 N 44th St""",Phoenix,3.5,16,Restaurants
7ra_3K_ZebXNjMpaC6yVow,"""Toro Latin Restaurant and Rum Bar""","""17020 North Hayden Road""",Scottsdale,4.0,112,Restaurants
cKdox2gt3L1Dbb7MpOPdWg,"""Au Pied de Cochon""","""536 Avenue Duluth E""",Montréal,4.0,1045,Restaurants
8yuiiWDfq3yJI6qpa99A1w,"""Tucchetti""","""2135 E Camelback Rd""",Phoenix,5.0,3,Restaurants
nveeiYhDhj0WJu1JUmx9fw,"""Rio Rico Mexican Grill""","""929 N Val Vista Dr, Ste 101""",Gilbert,4.0,188,Restaurants
zRVIGRRZEw3jna2QJwLjpA,"""Cleveland Grill""","""3359 W 117th St""",Cleveland,3.0,3,Restaurants
HnQVDNGFWOS5zle0dhpOkw,"""Baja Taco""","""4225 S Fort Apache Rd""",Las Vegas,3.5,86,Restaurants
lGhCcVyJFJxZeA78m7eVgw,"""Billy Jacks Po' Boys""","""3369 Bloor Street W""",Toronto,3.0,32,Restaurants
cI1qHDTMH70jptTkWYocQg,"""Grand Cafe""","""2485 Village View Dr""",Henderson,2.5,50,Restaurants
HmeRzfULqmvcx_3TRe_tBw,"""Cevicheria El Diamante""","""2457 E Tropicana Ave""",Las Vegas,4.0,52,Restaurants
Sovgwq-E-n6wLqNh3X_rXg,"""Lindo Michoacan""","""2655 E Desert Inn Rd""",Las Vegas,4.0,957,Restaurants
I6Xa5eF9Jv9VM6ms_dkY8A,"""Ilios Noche""","""8426 Park Rd""",Charlotte,4.0,198,Restaurants
PqnGRNZ8E587iEasyknWRw,"""Juice Bar""","""4325 Park Rd, Ste 308""",Charlotte,4.0,38,Restaurants
rSAg87gLy4YPWMJ_zMBn-g,"""Biga Wood Fired Pizzeria""","""9145 Chillicothe Rd""",Kirtland,4.5,80,Restaurants
ydUqgWsF3F27TbauOyib0w,"""Panda's Den""","""5724 E Wt Harris Blvd""",Charlotte,4.0,36,Restaurants
IPg5ZmRfG6nibu7GQe3LYg,"""La Bistrote""","""1510 Rue Notre-Dame Ouest""",Montréal,4.0,15,Restaurants
IFXL6wMLBgBSGSiLBjtViA,"""Celebrity Hotpot""","""254 Spadina Avenue""",Toronto,3.5,168,Restaurants
Vx-90GpAcH3OAnLmyDHlIQ,"""Hogs Heaven Barbecue""","""6584 N Decatur Blvd""",Las Vegas,3.5,41,Restaurants
ZBFfY_WLbp19sADTZ_LRMg,"""Mad Mexican""","""383 Jane Street""",Toronto,4.0,30,Restaurants
qHwtC2WmyGBOkWZEFyz4SA,"""O Poleiro BBQ""","""450 Holland Street  W, Suite 10""",Bradford,4.0,13,Restaurants
EzZ7EN6-f8Yo4qe5fcENiQ,"""Blues BarBQ""","""721 Mall Ring Cir""",Henderson,2.0,8,Restaurants
uBCRRQJ4ukFaE_UyY6T1uQ,"""China Grill""","""Mandalay Bay Hotel and Casino, 3950 Las Vegas Blvd S""",Las Vegas,3.5,131,Restaurants
9OHPCG0epevEpj-H7COfUQ,"""Q&M's Fish, Chik & Ribs""","""100 Boyce Park Dr""",Plum,4.5,13,Restaurants
FxKKhsjjPNNH3KWz8TEXaw,"""Coal Burger""","""7131 W Ray Rd, Ste 25""",Chandler,3.0,47,Restaurants
v2O04EnpcSvWc5hkiWrZZw,"""Bill Johnson's Big Apple Restaurants""","""1330 N Dysart Rd""",Goodyear,2.5,39,Restaurants
kZVFHKfAEXgysJdyOkJ3EA,"""Tung Tung Company Ltd""","""23 Glen Watford Drive""",Toronto,4.0,4,Restaurants
TF4iJDrgB_ygfJWN4POg8A,"""Siri Thai""","""2605 Windmill Pkwy""",Henderson,3.5,165,Restaurants
1ku0t5u7dCAE0g-pZDQdAw,"""In-N-Out Burger""","""4840 N 20th St""",Phoenix,4.0,62,Restaurants
JOFenT8OF-3KjK2jLlRdKA,"""Costa Coffee""","""134 High Street""",Musselburgh,3.5,6,Restaurants
CLthP1yn32xlBswIbsLIjQ,"""El Taco Feliz""","""4755 W Flamingo Rd""",Las Vegas,3.5,89,Restaurants
4PqqRa7o_eNydKdGWYdIog,"""TC Tacos""","""119 E Southern Ave""",Tempe,4.5,215,Restaurants
kVuJH7wGrhgmCz3LI4uL3Q,"""Ho-Shim Japanese & Korean Restaurant & Take Out""","""First Canadian Place, 100 King Street W""",Toronto,3.5,18,Restaurants
wJtVC0oGIGMP_vNhPMv5vg,"""Fit For Life""","""55 University Avenue""",Toronto,3.5,3,Restaurants
6yW1uv6ROT6WWtexIKsmwQ,"""Hakka No. 1""","""2440 Finch Avenue W""",Toronto,3.5,30,Restaurants
RzmVoc_cmKiWANYC05tt7Q,"""Mi Hyang""","""3229 Highway 7 E, Unit 3""",Markham,3.5,11,Restaurants
zeylnA3JNnFqagxEnE18-w,"""Sushi Bonsaï""","""780 rue Saint-Zotique Est""",Montréal,2.5,8,Restaurants
3vVHoQg2rCSWOq3yVgsOXA,"""Arlequino""","""1218 Rue Drummond""",Montréal,2.5,14,Restaurants
J6ztqzgZzTDyZp2Xxq7ebA,"""On Tap Grille & Bar""","""3263 State Rd""",Cuyahoga Falls,2.0,26,Restaurants
Z3y47L3EY-axAEVbwmXZaA,"""Thrifty Ice Cream""","""5040 Boulder Hwy, Ste 110""",Las Vegas,3.0,18,Restaurants
MM8n7SPaIuMlDGbUM5SZhA,"""AMC Dine-in Theatres Esplanade 14""","""2515 E Camelback Rd""",Phoenix,3.0,651,Restaurants
vY8-P5aeFO4xRoH_mUfQ9A,"""Barrio Cantina & Grill""","""4731 E Cactus Rd""",Phoenix,3.0,57,Restaurants
vBZ0cwtWKUN4t6sFCpSFCw,"""Thai Origin""","""18332 Bagley Rd""",Cleveland,3.5,50,Restaurants
Te-BqwJZt8S0fu9ltlq3Eg,"""Los Gallos Mexican Restaurant""","""630 Broadway Ave""",Bedford,3.5,62,Restaurants
1diuAK7FMn93WxlK-ndJhA,"""Bowlology""","""4680 Maryland Pkwy, Ste 102""",Las Vegas,3.5,47,Restaurants
GnODIDJz09LecpudDoynCg,"""Greenbush Bar""","""914 Regent St""",Madison,4.0,145,Restaurants
kc6o93h3pvfAUQZT-pFGsw,"""Extreme Pita""","""4841 Yonge Street""",Toronto,3.0,4,Restaurants
3sgAIkWMbOb2Z0oEj1mThw,"""The Little Greek Souvlaki""","""1571 Sandhurst Circle""",Toronto,3.0,4,Restaurants
V6X1T1DdfUVNIk3AmispDg,"""Ari Sushi""","""29605 N Cave Creek Rd, Ste 101""",Cave Creek,4.0,107,Restaurants
65-FQ1k1iV8wETXfIHFWqQ,"""Restaurant Lyla""","""431 Jean-Talon Rue Ouest""",Montréal,4.0,10,Restaurants
pgSnP1h1Hg7O4nEGfxVHZw,"""Mi Tierra Mexican Restaurant""","""1780 N Buffalo Dr, Ste 101""",Las Vegas,4.0,30,Restaurants
Y590rdOrmBf-jW9Vmn9Uyg,"""LF Market Oriental & Seafood""","""5350 W Bell Rd, Ste 115""",Glendale,3.5,49,Restaurants
6dDnt6QlHbUFxYGWtLo_zg,"""Walker's Fish Market""","""6531 Mississauga Road""",Mississauga,3.5,9,Restaurants
czx3G3V_f-4ZDg9YKJ0YQA,"""Osaka Summerlin""","""7511 W Lake Mead Blvd""",Las Vegas,2.5,414,Restaurants
bypuyrtJYtQqS9-SGnSn3w,"""McDonald's""","""14110 Rivergate Pkwy""",Charlotte,2.0,15,Restaurants
7kgdy_Tn7kWZr0PMCKxRNA,"""McDonald's""","""413 Tyvola Rd""",Charlotte,2.5,20,Restaurants
xSIkiqB2tuiyJwFmPyNR5Q,"""Romano's Macaroni Grill""","""10706 Providence Rd""",Charlotte,2.5,61,Restaurants
0L3CAgRf8wuH5MjNwJdivg,"""Thai Signature""","""203 Lakeshore Rd E""",Mississauga,4.0,79,Restaurants
WymLKyWx3t9V3VfI7itMtA,"""Ibiza Tapas & Wine Bar""","""2224 E Carson St""",Pittsburgh,3.0,139,Restaurants
En6qaWnBQsQwTxNIp8SwsA,"""Kelly's Cajun Grill""","""5000 S Arizona Mills Cir""",Tempe,2.5,5,Restaurants
VI_8Wsx9ox4KeIrERgQyrA,"""Binali Pizza""","""4601 Library Rd""",Bethel Park,4.5,3,Restaurants
_Fo8uNT17BEBUkKvUXCZkQ,"""Tacos La Carreta""","""9010 W Flamingo Rd, Ste A""",Las Vegas,4.5,45,Restaurants
If4NxUXhWU6ukuBvLxPe_w,"""Philhouse""","""8650 W Tropicana Ave""",Las Vegas,4.5,11,Restaurants
1ZgqJjtb91E9tOKhKrzsuw,"""Hacienda's Mexican Grill""","""32527 N Scottsdale Rd""",Scottsdale,4.0,143,Restaurants
ZLG7N4VDGzo7V0ViITi93Q,"""Los Reyes de la Torta""","""4333 W Indian School Rd""",Phoenix,4.0,69,Restaurants
R77kXkoxdobDwnxhOpwIng,"""Akimi Japanese Cuisine""","""1285 Elgin Mills Road E, Unit 1 & 2""",Richmond Hill,3.0,24,Restaurants
4m7JeLnlv69jgC2nenPiPQ,"""North Star Restaurant""","""8155 Steubenville Pike""",McDonald,4.0,8,Restaurants
KYmWLtWOmPe7yW_QzrYbjA,"""Sushi Kui""","""2 Orchard Heights Boulevard""",Aurora,3.0,36,Restaurants
I0R4EIBhG1_-vKxOKiIbfQ,"""608 Restaurant and Bar""","""212 State St""",Madison,3.0,24,Restaurants
h_NQDXuDumfqD-pZDowE4w,"""Grill 4 U""","""3255 Rutherford Road, Unit 28""",Woodbridge,3.5,14,Restaurants
YoYL__V3bUF4KluaJ8QO4A,"""Stonehouse Grill""","""24850 Center Ridge Rd""",Westlake,3.5,38,Restaurants
oXFRaSgcT9GwCWfC9lf8dg,"""Pizza Italia""","""4512 Liberty Ave""",Pittsburgh,4.0,45,Restaurants
ltYUVaOozWl2xTERyal6RA,"""Café Bénédictins""","""5511 Rue de verdun""",Verdun,4.0,6,Restaurants
EmGHlNoXtpoOovmIchP3aw,"""Mesón""","""345 rue Villeray""",Montréal,4.0,30,Restaurants
KjV_68oLLSpqR96VnV68tw,"""Roberto's Taco Shop""","""10430 Bermuda Rd, Ste 1""",Las Vegas,3.0,124,Restaurants
txOOuDuj6m2fW-ietZRw0w,"""Da Burger Shack""","""3102 N 16th St""",Phoenix,4.5,21,Restaurants
q7hgincxO4YwDPVcIzWPbg,"""Pho My Duyen""","""1208 Bloor Street W""",Toronto,3.5,17,Restaurants
oe70Wgf1Fx_PcyS_Wb86PA,"""Cafe Azul""","""200 N Centennial Way""",Mesa,3.0,18,Restaurants
qF-NiRVw5OPD_MPUJNlt9g,"""Arby's""","""2115 Warrensville Ctr Rd""",Cleveland,3.5,3,Restaurants
mqd1Aasl9aMqqa8CKjwEeQ,"""The Grille Inside The Golden Nugget""","""200 S 3rd St""",Las Vegas,3.0,41,Restaurants
6p4Cu__KMSpDUqX4qVpCMQ,"""Ferrovia Ristorante""","""7760 Markham Road""",Markham,2.5,3,Restaurants
6vkL8ZCvk3YudRlBVawNTA,"""The Goulash House""","""200 Main Street S""",Newmarket,4.5,69,Restaurants
BJwBqOe8poLbpaC3gyj6yQ,"""Fuel Pizza Cafe""","""500 S College St""",Charlotte,3.0,90,Restaurants
7xXaO9deBDh_dd0JQjA-Qg,"""Claim Jumper""","""6629 Las Vegas Blvd S""",Las Vegas,3.0,338,Restaurants
3dG81ZT3TjPdRARfClWMkw,"""KAMA - Classical Indian Cuisine""","""214 King Street W""",Toronto,3.0,92,Restaurants
oVdcOfPFUHae6vRnAEzFFg,"""Humberto's Mexican Food""","""3550 W Cactus Rd""",Phoenix,4.0,12,Restaurants
ZeN8xHEhsPS-amDyZSYJ9w,"""Ruth's Chris Steak House""","""200 Public Square, Site 104""",Cleveland,4.0,29,Restaurants
Uf0NdSvJnFbwbXua7abULg,"""Dragon Delight""","""825 St Clair Avenue W""",Toronto,2.5,10,Restaurants
GWaS_XugSFzw1g8SEbpmHQ,"""Habbouz Tunisian Cuisine""","""7816 N 27th Ave""",Phoenix,5.0,58,Restaurants
ZLPAP1YKL56ODigLn4wd3w,"""The Willeyville""","""1051 W 10th St""",Cleveland,4.0,105,Restaurants
r0tkO_ekXqzy5SPwGVJ7mQ,"""Fox & Fiddle-Finch""","""1285 Finch Avenue W""",North York,3.5,27,Restaurants
0I0mXzLz6rPKXH9Ot6Po7g,"""Le Quartier du Dejeuner""","""1858C Boul des Sources""",Pointe-Claire,4.0,15,Restaurants
AS5SU_cEwM-IqmkF7USdQg,"""JaiHo Restaurant""","""9530 S Eastern Ave, Ste 180""",Las Vegas,3.0,12,Restaurants
ClGs0LVZDxCfcAwZ30uiWQ,"""Reginos Pizza""","""2535 Pharmacy Ave""",Scarborough,3.5,8,Restaurants
rCoAHVl3tXXAE_Kl4MVgWg,"""Thai Basil""","""3110 N Central Ave""",Phoenix,3.5,201,Restaurants
uBdYMY6a6A7FyxzTSwOiDg,"""Kitchen Table""","""1716 W Horizon Ridge Pkwy, Ste 100""",Henderson,4.0,861,Restaurants
H1j34TgbrVZkxeww9xlJTw,"""Steve's Gyros""","""1979 W 25th St""",Cleveland,4.0,145,Restaurants
3wGsvZj5-_YtM-4D4JndDQ,"""Sunny's Diner""","""1825 E University Dr""",Tempe,3.5,234,Restaurants
jpM72bMpR07ExhrZ9omM1A,"""La Popessa""","""3801, Rue Saint-Denis""",Montréal,3.0,7,Restaurants
VcDKXH8PsnrccsotD60e9g,"""Honey Bear's BBQ""","""7670 S Priest Dr""",Tempe,3.0,68,Restaurants
n5iwkQQH9nipqi_8cEyNiQ,"""Chick-fil-A""","""10180 W McDowell Rd""",Avondale,4.0,52,Restaurants
lZTiB75nCqHc8Q4vGZdmoA,"""Lava Lounge""","""1307 Auburn Ave""",Cleveland,4.0,77,Restaurants
n4Nvr46Gqt75ok_ykftcXw,"""Szechuan Et Nouilles""","""355 Rue Bernard O""",Montréal,3.5,10,Restaurants
e1lvyKk6xlh3xEJ3L2dxlg,"""Mother's Kitchen Bar And Grill""","""570 Westney Road S""",Ajax,3.0,7,Restaurants
tcPVY5QCFL_roeouCY5SXQ,"""McDonald's""","""626 W Union Hills Dr""",Phoenix,2.5,21,Restaurants
jivUZsWa3jg5_0fD_cci_w,"""Le St-Martin Hotel Particulier""","""980 Boulevard de Maisonneuve Ouest""",Montréal,4.0,61,Restaurants
X4umyF5BPas6qgMXm2XKmA,"""Glady's Restaurante Salvadoreño""","""1423 Country Club Dr, Ste 1""",Mesa,4.5,48,Restaurants
j0nu1XeKHSHUhtSwxPseuA,"""Vegan Sweet Tooth""","""28867 Chagrin Blvd, Unit 113""",Woodmere,4.5,41,Restaurants
OEfvfMCJyC5kRWeRQQYQMg,"""Pacific Mall""","""4300 Steeles Avenue E""",Markham,3.5,232,Restaurants
OOaiDUh2zF3OmmzUeXKiGA,"""The Woods Restaurant & Lounge""","""21919 Center Ridge Rd""",Rocky River,3.5,49,Restaurants
3j4GuJFvYDbDgitiT00kcg,"""Flavors On the Vine Family Restaurant""","""34860 Vine St""",Eastlake,3.0,20,Restaurants
R1jJQi2yR44D_2ileqr8kA,"""Living Kitchen""","""2000 S Blvd, Ste 300""",Charlotte,4.5,315,Restaurants
56b2cOR7d3l-7fEnc-fGAg,"""Kiya's Cuizine""","""10901 University City Blvd, Ste 106""",Charlotte,3.5,30,Restaurants
oG5Sz7phCksWWjITJlgJNA,"""Outback Steakhouse""","""5708 Mayfield Road""",Lyndhurst,3.5,6,Restaurants
Jl-lJisnmsy8BCV0Pif4xg,"""Christos Mediterranean Grille""","""130 6th St""",Pittsburgh,3.0,89,Restaurants
1gBBumY1aO5x4ybRYWRacA,"""Island Cafe""","""20 Withrow Street""",Toronto,3.0,30,Restaurants
yVanb8fVmGtQFEYw05lZUQ,"""Pepe's Tacos 3""","""4814 Boulder Hwy""",Las Vegas,3.5,102,Restaurants
fLpzBjIoQrCYaA7svKiJ9Q,"""Bucci's Brick Oven""","""13373 Smith Rd""",Middleburg Heights,4.0,49,Restaurants
-X_w25LQmz6SDcJIFyAPJw,"""Roberto's Taco Shop""","""7390 S Las Vegas Blvd, Ste 110""",Enterprise,3.0,101,Restaurants
cWtUKKsnEYy1WeR1aEdyMA,"""Fonda Lola""","""942 Queen Street W""",Toronto,3.0,73,Restaurants
t7Ne-kIK_UJqLepKQ3RAsQ,"""Las Vegas Jerkys""","""Inside Las Vegas Club Hotel & Casino, 18 E Fremont St""",Las Vegas,4.0,41,Restaurants
hyzsCj9xMpf_FFlpUSWFiw,"""Culver's""","""3155 W Ray Rd""",Chandler,3.5,116,Restaurants
826djy6K_9Fp0ptqJ2_Yag,"""Chipotle Mexican Grill""","""123 Front St, Unit 103 and 103-A""",Toronto,3.5,80,Restaurants
yehWNKDC0fXA6-nNogVTaQ,"""Tikka Tikka Indian Delight""","""6001 14th Avenue""",Markham,3.0,7,Restaurants
P3LC20iTwxv7CicqgNUXzA,"""Captain Tony's Pizza & Pasta""","""1405 E 9th St""",Cleveland,3.0,16,Restaurants
maBe6J_QSeYlAa1YNkAyVA,"""Higley Hot Dog Hut""","""16705 E Williamsfield Rd""",Gilbert,4.0,135,Restaurants
PPrE3wc9hihGLQOX0Y6nvg,"""Black Skirt""","""974 College Street""",Toronto,4.0,19,Restaurants
Lb17BCffIA3kLXMjA9UlgQ,"""Poppy's Bistro and Pub""","""4744 Liberty Ave""",Pittsburgh,2.5,7,Restaurants
22IsWm9ofe9A-345Xm9-uA,"""Montana's""","""2575 Eglinton Avenue W""",Mississauga,2.5,4,Restaurants
dg4EMyM1feTEWfLPSbunrg,"""Taj Indian Cuisine & Banquet Hall""","""6245 W Chandler Blvd, Ste 1""",Chandler,3.0,25,Restaurants
i2YFMkIMqstA9GxUkcigYw,"""Senor Taco""","""16948 E Shea Blvd, Ste 105""",Fountain Hills,4.0,115,Restaurants
GWCd4xlTdOwcaaSSu9b9XQ,"""Bush's Chicken""","""660 W Bell Rd""",Phoenix,3.0,49,Restaurants
mwO4cm8qs32djjve5ni_Vg,"""Chop Chop Leith""","""76 Commercial Street""",Edinburgh,4.0,19,Restaurants
F2UDLBuUn_2-F0a3uL_1_g,"""Falafel Abou Hanna""","""4660C Boulevard Des Sources""",Dollard-des-Ormeaux,5.0,14,Restaurants
RynlRSJ7cXHe1ckIuxbMag,"""Sopressata Italian Eatery""","""2338 Major Mackenzie Drive, Unit 1""",Maple,4.0,3,Restaurants
oK_uwtOectm906rpUtHiug,"""China House""","""7413 Memphis Ave""",Cleveland,2.0,10,Restaurants
pvzJ4ViI8bCgBnAAosLpFA,"""DJ Bibingkahan""","""2680 S Maryland Pkwy""",Las Vegas,3.5,80,Restaurants
AUp7fTAH7PwxecdSO_iAhw,"""California Pizza Kitchen""","""3163 W Chandler Blvd, Ste 4""",Chandler,3.0,98,Restaurants
Ovf_Mj2t8rznC3-FeRHWdA,"""Motorama Restaurant""","""862 Danforth Avenue""",Toronto,4.0,26,Restaurants
JBX0Bd9Va4_MtLPwX9Oosg,"""Capriotti's Sandwich Shop""","""610 Junction Rd, Ste 113""",Madison,3.5,32,Restaurants
bExjzvmptH5JErW1vb8vpA,"""Denny's""","""7400 W Chandler Blvd""",Chandler,2.5,35,Restaurants
5apdm04cXW_4r_ShWmC9dw,"""Thyme 4 Restaurant""","""890 The Queensway""",Etobicoke,4.0,17,Restaurants
urWkq22ug6ppT4a6aSPwhA,"""Central King Eggroll""","""13530 W Van Buren St, Ste A101""",Goodyear,3.5,112,Restaurants
KFRDQ7jDno1HcsxUFBuk3A,"""Blimpie""","""1901 W Bell Rd""",Phoenix,3.0,3,Restaurants
IoxLILBKAajE9kY5j8F72g,"""Tavolino""","""567 King Street W""",Toronto,3.5,10,Restaurants
hNLgrdd0QC3qLbD4tOHHVQ,"""Toyama""","""23415 N Scottsdale Rd, Ste 105""",Scottsdale,4.5,114,Restaurants
Kk-M_DxsopNE_hSNKhigNg,"""Thai Express""","""City Centre Drive""",Mississauga,3.0,10,Restaurants
mGjyaCZUVvFhO8nolbDdnQ,"""Big Kitchen Buffet""","""3645 Las Vegas Blvd S""",Las Vegas,3.0,14,Restaurants
3vhJVMVkWI49NpzeefFBfA,"""Wexford Restaurant""","""2072 Lawrence Avenue E""",Scarborough,3.0,22,Restaurants
UkkIsIYoO0xF2LoysO_upA,"""R Steak & Seafood""","""Riviera Hotel & Casino, 2901 S Las Vegas Blvd""",Las Vegas,4.0,108,Restaurants
_E2LpT3PbYloqSFIQAYHTg,"""Demetrio's Family Restaurant""","""7851 Broadview Rd""",Seven Hills,3.0,32,Restaurants
Po0qaleJOSqZVsBsOzlDIQ,"""Lafonda Mexican Restaurant""","""3125 S Alma School Rd""",Chandler,3.0,11,Restaurants
mG5gV8OWUTp21vLQqmoFFQ,"""Uncle Sam's Submarines""","""210 Oakland Ave""",Pittsburgh,4.0,84,Restaurants
nMK88o5qijYTFi2WjqcIZQ,"""Buona Sera""","""5337 Boulevard Henri-Bourassa Est""",Montreal-Nord,2.5,6,Restaurants
tS6duyMHvqhW0J5_3RLgPg,"""Rhino Market & Deli""","""400 S Tryon St, Ste R3""",Charlotte,4.5,22,Restaurants
fyw7Ht1OXnA6b6rrXEpwdQ,"""Ikos Fresh Aegean Grill""","""13736 Conlan Cir""",Charlotte,3.5,16,Restaurants
KQg6PKw6_DFeXoY-xm3ifw,"""Pizza Pizza""","""315 Dundas Street E""",Whitby,3.5,3,Restaurants
qSVCYsz1sv1b3W4z4WDTsQ,"""Cropicana""","""Whiskey Island Dr""",Cleveland,3.0,20,Restaurants
ddplAthoA2pGLoSqhHpVkA,"""Don Tortaco""","""8520 Blue Diamond Rd, Ste 110""",Las Vegas,2.5,15,Restaurants
pHq_hlWqlB0QKexF7kO2mg,"""Fantasy Grill""","""227 E Baseline Rd, Ste J7""",Tempe,1.5,3,Restaurants
5dq4wM4fiuu965oHBmVd0g,"""La Panthère Verte""","""145 Avenue du Mont-Royal E""",Montréal,4.5,38,Restaurants
0Wy4gw8krao9nGq-sHWFSQ,"""Brewstone""","""3466 William Penn Hwy""",Pittsburgh,3.0,39,Restaurants
FfbBQZ85mWHEjQNzphcvKw,"""Silver Bowl""","""12 Albert Place""",Edinburgh,4.0,11,Restaurants
y3LRe-G387Wb8oDKTUD0sQ,"""Brian's Dog House Grill""","""9931 Rose Commons Dr, Ste C""",Huntersville,3.5,23,Restaurants
xFOjC9yqSEecm3q9HZ1s4Q,"""Amore Dogs""","""110 Hanover Street""",Edinburgh,4.0,16,Restaurants
ozeTqG7SflAfY3oL8jQ_qg,"""Sunset Grill""","""205 Wellington St W""",Toronto,3.5,34,Restaurants
FlaKnTMLBE_pzRYHjXTOLg,"""Sahebi Kabob""","""3341 Markham Rd, Unit B122""",Toronto,4.0,19,Restaurants
nu1GQ_Q43JqzrWMZE_dE1Q,"""Searsucker""","""3570 Las Vegas Blvd S""",Las Vegas,4.0,351,Restaurants
7mU3l5VjH1IxsXcxBxUblg,"""Emilliano's Mexican Restaurant and Bar""","""2557 E Carson St""",Pittsburgh,3.5,223,Restaurants
TFN5DV4zhEa3iXS7RI0MxQ,"""On The Curve, Hot Stove & Wine Bar & Patio""","""55 City Centre Dr""",Mississauga,2.5,13,Restaurants
d_AcktF-fWL9zzvNPg7euQ,"""Simone's Caribbean Restaurant""","""596 Danforth Avenue""",Toronto,4.5,87,Restaurants
qnsqf81chWm3KndLt9KUTA,"""Chili's""","""8325 Northlake Commons Blvd""",Charlotte,2.0,50,Restaurants
-qjn24n8HYF6It9GQrQntw,"""Five Guys Burgers and Fries""","""2130 E Arbors Dr""",Charlotte,4.0,16,Restaurants
1FDhJNAuPXRGbMi9x0muGA,"""Joe's Crab Shack""","""226 W Station Square Dr""",Pittsburgh,3.0,95,Restaurants
U5ZlFP1kBFzlmnaIn1f9sQ,"""Sushi Fix""","""6645 W Bell Rd, Ste 103""",Glendale,4.0,174,Restaurants
1FnAyxRXhadIZiI1hiM65w,"""Sparta""","""4024B Rue Saint-Catherine""",Westmount,4.5,43,Restaurants
4aKSBiaC43EwDr7gPg1CKA,"""Garage Cafe""","""275 Hickson Rue""",Verdun,3.5,27,Restaurants
Sk0Ycurq7D083Qs8x65b_Q,"""George""","""111 Queen Street E""",Toronto,4.5,200,Restaurants
AakkkTuGZA2KBodKi2_u8A,"""Pho Phuong""","""1603 Dundas Street W""",Toronto,3.5,52,Restaurants
zALUYGJ5Mi3qWm-jolT7cw,"""Caprice Restaurant""","""198 High Street""",Musselburgh,4.0,7,Restaurants
yflKHx4_Dc4enRvJYWxTLg,"""Philthy Philly's""","""2573 Victoria Park Avenue""",Toronto,4.0,30,Restaurants
WYmSVf6sfG2IKjo5WJvJMA,"""Captain George's Fish and Chips""","""5505 Main Street""",Whitchurch-Stouffville,3.5,32,Restaurants
